新聞編號,網址,標題,摘要,關鍵字,內容,發布時間,類別,類別號碼
5721708,https://news.cnyes.com/news/id/5721708,臺鹽響應世界清潔日 淨灘打造永續好家園,為響應世界清潔日，臺鹽 (1737-TW) 志工隊各單位同仁攜家帶眷參與台南市政府環保局舉辦的「113 年臺南秋季淨灘活動」，結合各界力量，致力於打造美好乾淨的家園，為地球盡一份心力。,"['ESG', '臺鹽', '淨灘']","為響應世界清潔日，臺鹽 (1737-TW) 志工隊各單位同仁攜家帶眷參與台南市政府環保局舉辦的「113 年臺南秋季淨灘活動」，結合各界力量，致力於打造美好乾淨的家園，為地球盡一份心力。

臺鹽公司深耕海洋生技，秉持取之於海，回饋於海的理念，長期參與台南市政府舉辦的淨灘活動。除台南市總公司外，通霄精鹽廠的 200 多位志工隊成員也積極響應，去年底主動參與苗栗縣環保局舉辦的淨灘活動，協助維護通霄廠周邊環境，回饋鄉里。

臺鹽指出，本次淨灘地點選在台南市黃金海岸，臺鹽志工隊熱情參與，細心清理中秋節後遺留的塑膠袋、飲料杯、炮竹、炮竹屑等垃圾。活動中，志工們分享道，這次淨灘讓他們有機會放下手機，放慢腳步親近大自然，撿拾中秋節留下的垃圾，為地球還原潔淨的海岸線，並在過程中釋放身心壓力，感到愉悅。

臺鹽指出，臺鹽公司順應淨零排放的全球趨勢，近年來積極實踐多元永續措施，例如「台塩海洋鹼性離子水」瓶身使用 25% rPET 再生料、「台塩海洋純水」推出無瓶標版本，以及台塩環保洗沐系列產品特用再生回收樹脂容器，這些具體行動皆透過包裝減塑來降低環境負擔。

此外，七股鹽山和臺鹽通霄觀光園區均通過環境教育設施場所認證，持續向遊客推廣鹽田文化、海洋保育與生態保護的重要性，讓環境永續觀念向下紮根。在營運方面，臺鹽公司積極興建自有太陽能電廠、導入能源管理系統，並實施辦公環境的照明與空調節能措施，期望從內外部合力推動節能減碳，為地球創造永續發展的正向循環。

 
",2024-09-21 12:08:07,台股新聞,827
5721702,https://news.cnyes.com/news/id/5721702,〈熱門股〉富采車用LED、光通訊雙題材發亮 周漲逾一成,LED 廠富采 (3714-TW) 持續發展感測應用、人臉辨識及車用 LED，另外也跨足近期最火熱的光通訊話題，相關議題受市場青睞，帶動本周股價攻上 45.15 元，漲幅逾一成，觀察三大法人動向，外資呈連六買，共買入 5012 張。,"['富采', 'LED', '光通訊']","LED 廠富采 (3714-TW) 持續發展感測應用及車用 LED，另外也跨足近期最火熱的光通訊話題，相關議題受市場青睞，帶動本周股價攻上 45.15 元，漲幅逾一成，觀察三大法人動向，外資呈連六買，共買入 5012 張。

富采近年調整產品組合，增加車用、感測應用等產品；感測部分，旗下晶電將有感測新品導入，且穿戴應用也已導入韓系客戶應用，預期穿戴應用、筆電人臉辨識產品，將成集團成長動能；車用部分，由於車用顯示面板面積變大、應用多元化等變化，帶動車用 LED 成長，富采已切入相關市場，可望帶動營運成長。

另外，富采以三五族光電半導體為核心，三五半導體為矽光子光源部分材料，因此富采也在矽光子光源扮演相關角色，內部正在積極發展 InP 雷射、VCSEL 雷射等技術，未來將提供矽光子可靠光源解決方案。
",2024-09-21 12:05:41,台股新聞,827
5721647,https://news.cnyes.com/news/id/5721647,中信金搶親宣告結束、央行出重拳打房、iPhone 16開賣 本周大事回顧,中信金申請公告收購新光金一案，金管會 16 日不予同意，中信金也於 20 日發布重訊指出，董事會拍板停止收購新光金；央行 19 日召開第三季理監事會議，出重拳打房；iPhone 16 系列週五正式開賣，以下為本周大事回顧。,"['新新併', '中信金', '新光金', '央行', '打房', '降息']","中信金申請公告收購新光金一案，金管會周一 (16 日) 不予同意，中信金也於周五 (20 日) 發布重訊指出，董事會拍板停止收購新光金；央行周四 (19 日) 召開第三季理監事會議，出重拳打房；iPhone 16 系列週五正式開賣，以下為本周大事回顧： 

金管會不予同意中信金收購新光金 搶親宣告結束 

中信金 (2891-TW) 公開收購新光金 (2888-TW) 遭到金管會緩議，但新新併角力仍未停歇，並上演委託書大戰，金管會銀行局局長童政彰周四 (19 日) 罕見動怒，請金融機構經營階層、大股東們不要輕忽主管機關維護市場秩序的決心，不允許擾動市場。 

至於中信金是否二度送件，童政彰表態，雖文字委婉，但監理態度堅定，就是不同意。 

而中信金也於周五 (20 日) 發布重訊表示，尊重主管機關指示，並經董事會討論後，此案停止進行。 

央行第三季理監事會 

楊金龍出重拳打房！房貸成數全台都降、有房者寬限期也沒了 

中央銀行周四 (19 日) 召開第三季理監事會議，維持第二季升準不升息腳步，但打房力道相當重，央行總裁楊金龍提四大打房措施，甚至新增規範自然人名下有房屋者的第 1 戶購屋貸款不得有寬限期，自然人第 2 戶購物貸款最高成數由 6 成降為 5 成，並擴大實施地區至全國，也就是說，打房措施不再僅限於六都、且連長輩贈與房屋的有房族都受到波及，周五 (20 日) 起生效。 

對此楊金龍也放重話，「這次是給投資客和投機客一個 lesson，不要以為很容易貸款，要帶多少有多少」，要給他們一個警覺。 

利率連 2 凍如預期 再升準 1 碼 

央行維持政策利率不變，重貼現率、擔保放款通利率和短期融通利率分別為 2%、2.375% 和 4.25%，符合市場多數預期。不過再度調升新台幣存款準備率 0.25 個百分點 (1 碼)。 

iPhone 16 開賣 電信三雄迎來 5G 開台後最大換機潮 初期供不應求 

蘋果 (AAPL-US)iPhone 16 系列今 (20) 日開賣，也是首度新電信三雄之姿搶攻 iPhone 16 商機，電信三雄皆指出，iPhone 16 系列登場後，有望迎來 5G 開台以來最大的換機潮；供貨方面，中華電信 (2412-TW) 與台灣大 (3045-TW) 表示，初期有供不應求的狀況，遠傳 (4904-TW) 同樣供不應求，不過預計 2 周後供貨會充足。 

Fed 啟動降息循環 一口氣先降 2 碼

聯準會 (Fed) 周三 (18 日) 開啟 2020 年以來首次降息，本輪一口氣降息 2 碼，將基準利率走廊調降至 4.75 至 5.00%，以阻止勞動力市場放緩。 

長榮：美東碼頭罷工可能性「非常高」明年運價這樣解讀 

貨櫃航商長榮 (2603-TW) 周五 (20 日) 召開法說會，對於投資人關切的運價展望，總經理吳光輝表示，明年現貨價不明朗，但長榮長約的價量皆樂觀，而近期較大的不確定因素為美東碼頭勞資談判，認為罷工可能性非常高。 
",2024-09-21 10:10:05,台股新聞,827
5721503,https://news.cnyes.com/news/id/5721503,〈熱門股〉生華科2項新藥屢傳捷報 周漲逾1成,生華科 (6492-TW) 旗下 2 項新藥包括 Pidnarulex(CX-5461) 以及 Silmitasertib(CX-4945) 屢傳捷報，激勵生華科本周漲逾 1 成。,"['生華科', '生技', '新藥開發']","生華科 (6492-TW) 旗下 2 項新藥包括 Pidnarulex(CX-5461) 以及 Silmitasertib(CX-4945) 屢傳捷報，CX-5461 人體臨床 Phase 1b 數據正向且獲美國國衛院轄下國家癌症研究所 (NCI) 贊助，CX-4945 則再次獲得美國 FDA 授予罕見兒科疾病認定 (RPDD)，激勵生華科本周漲逾 1 成。 

生華科本周漲幅達 15.06%，周三 (18 日) 亮燈漲停，本周最高價來到 56.9 元，再度站回所有均線。至於三大法人近日籌碼動向，自 9 月 12 日以來連續 4 日合計買超 223 張，不過於周四 (19 日) 賣超 434 張，周五 (20 日) 回頭買超 591 張，三大法人本周合計買超 300 張。 

生華科開發中新藥 Pidnarulex(CX-5461) 人體臨床 Phase 1b 前期試驗成果，展現具抗多種癌症的治療潛力，且相關數據摘要內容，已於 2024 年歐洲腫瘤醫學學會 ESMO 大會以海報形式現場及官網上線發表。此外，也獲得美國 NCI 贊助支持 5 年的 NExT 抗癌計畫實驗用藥。 

至於 Silmitasertib(CX-4945) 則是用於新適應症神經母細胞瘤，再次獲得美國 FDA 授予罕見兒科疾病認定 (RPDD)，此認定有助於藥物進入優先審查通道，以及未來上市的銷售價格。 


 



 

",2024-09-21 09:40:03,台股新聞,827
5721610,https://news.cnyes.com/news/id/5721610,〈熱門股〉永道-KY業績成長性獲看好 股價頻創新高周漲逾9%,今年上半年賺回超過半個股本的永豐餘旗下 RFID 電子標籤供應商永道 - KY(6863-TW) 本周股價頻頻改寫新高，本周盤中以 323 元登上巔峰，收盤股價報 285 元，一周滾滾量向前，漲幅 9.56%。,"['永道-KY', '永豐餘', 'EPS', 'RFID']","今年上半年賺回超過半個股本的永豐餘旗下 RFID 電子標籤供應商永道 - KY(6863-TW) 本周股價滾量向前，頻頻改寫新高，周五盤中以 323 元登上巔峰，收盤股價報 285 元，單周漲幅 9.56%。

永道 - KY 的擴張腳步並未止歇，2023 年完成台灣廠的廠房擴建、美國子公司設立、以及越南廠的選址與申設新廠。除了整合現有兩岸產能，未來越南廠完成後，將有更充的生產空間與產能，以滿足產業應用擴增，貼近客戶需求與全球供應鏈結合趨勢，市場需求的成長也將造就永道 - KY 持續成長的機會。

永道 - KY 2024 年 上半年營收 20.71 億元，毛利率 35.07%，年增 5.1 個百分點，稅後純益為 4.15 億元、年增 82%，每股純益為 5.58 元。永道 - KY 2024 年 1-8 月累計營收為 27.76 億元、年增 78.4%。

永道 -KY 本周成交量能挺升，20 日股價留上影線收黑，收盤報 285 元，短線支撐在 5 日線 278.2 元。


永道 - KY 日 K 線圖


 
",2024-09-21 09:10:04,台股新聞,827
5721575,https://news.cnyes.com/news/id/5721575,〈熱門股〉統一超Q3樂觀 股價創逾2年新高 挑戰300元關卡,〈熱門股〉統一超 Q3 樂觀 股價創逾 2 年新高 將挑戰 300 元關卡,"['統一超', 'openpoint', '熱門股', '超商']","連鎖超商統一超 (2912-TW)8 月合併營收創歷史次高，僅次於 7 月，第三季獲利展望樂觀，本周股價收在全周最高點 298 元，周線連 3 紅，創 2022 年 7 月下旬以來新高價，挑戰 2020 年 7 月的 300 元高價在望。

統一超旗下台灣 7-ELEVEN 穩健展店，並串聯 OPENPOINT 生態圈，創新線上線下消費體驗，推升鮮食、咖啡、飲料等需求。

同時，轉投資事業包括菲律賓 7-ELEVEN、悠旅生活 (星巴克)、統一生活 (康是美)、上海 7-ELEVEN、統一速達、浙江 7-ELEVEN 等均挹注整體營收成長。

統一超表示，8 月與影音串流平台 Disney + 擴大合作，推出訂閱加贈 OPENPOINT，多元豐富的會員服務再串聯 OPENPOINT 生態圈逾 20 萬合作通路消費需求，有效帶動會員貢獻超過 50%、單月消費金額再成長 10%，目前 OPENPOINT 生態圈已擁有 1800 萬會員。

邁入 9 月後，台灣 7-ELEVEN 瞄準開學季、中秋節令、換季食飲和用品生活需求，陸續推出話題商品與服務，法人認為，超商第三季旺季展望樂觀，而統一超在生態圈持續擴張下，第四季也可望淡季不淡。

 
",2024-09-21 08:20:02,台股新聞,827
5721674,https://news.cnyes.com/news/id/5721674,營收速報 - 2024年9月21日台股中小型公司8月營收一覽（新增3家）,8月台股營收公布，2024年9月針對中小型公司前一日公布3家營收。截至目前8月營收公布共計1961家，其中營收年增大於+25％有487家，年增小於-20％有314家。| Anue鉅亨 - 台股營收,"['台股', '台股營收', '8月營收', '建材營造業', '聯上', '建材營造業', '桓鼎-KY']","本次公布8月營收一覽截至台北時間2024年9月21日07:55，彙整前一日公布8月營收的中小型公司(資本額&lt;50億)，共計1961家。下方分別以公布當日的年增率及月增率做前三名排行:本次公布營收年增率前3名成長排行                公司名稱        月營收        YoY                                    桓鼎-KY-建材營造業            2.83億            13.0%                                豐達科-鋼鐵工業            2.79億            -0.5%                                雲嘉南-電子零組件業            1,565萬            -18.3%                本次公布營收月增率前3名成長排行                公司名稱        月營收        MoM                                    桓鼎-KY-建材營造業            2.83億            20.0%                                豐達科-鋼鐵工業            2.79億            -8.6%                                雲嘉南-電子零組件業            1,565萬            -10.3%                8月已公布營收一覽截至目前，已公布8月營收報告（資本額&lt;50億）的家數累計達1961家。其中營收年增大於 25％有487家，年增小於-20％有314家。    8月營收年增分布表現                                資本額規模            YoY 表現            家數                                            介於10～50億            &gt;= +25%            163家                            介於10～50億            &gt;= 0%            287家                            介於10～50億            &lt; 0%            189家                            介於10～50億            &lt;= -20%            210家                                                    資本額規模            YoY 表現            家數                                            小於10億            &gt;= +25%            324家                            小於10億            &gt;= 0%            402家                            小於10億            &lt; 0%            279家                            小於10億            &lt;= -20%            210家                    8月營收年增率前5名成長排行                公司名稱        月營收        YoY                                    聯上-建材營造業            1.89億            216648.3%                                富宇-建材營造業            3,755萬            69429.6%                                欣巴巴-建材營造業            6.77億            9198.3%                                桂田文創-文化創意業            739萬            9132.5%                                藝舍-KY-觀光餐旅            1.49億            8293.5%                8月營收月增率前5名成長排行                公司名稱        月營收        MoM                                    富旺-建材營造業            4.64億            253580.9%                                德信-金融保險業            8,217萬            5113.6%                                斯其大-其他電子業            7,352萬            2412.5%                                欣普羅-光電業            1,751萬            2082.8%                                皇龍-建材營造業            140萬            1256.3%                註：數據僅供參考，不作為投資建議。",2024-09-21 07:55:28,台股新聞,827
5721534,https://news.cnyes.com/news/id/5721534,退休生活更「金」彩！兆豐邀理財達人盧燕俐 傳授穩健退休理財術,兆豐銀行昨 (20) 日在台中舉辦理「投資驅動力 財富新曙光」論壇，由兆豐銀行副總經理陳建中偕同專家學者為客戶提供投資及退休理財規劃建議。同時邀請理財專家盧燕俐和資深旅遊節目主持人李秀媛，分享在理財與旅遊方面的實務經驗，,"['兆豐銀', '盧燕俐', '論壇', '退休理財', 'AI']","兆豐銀行昨 (20) 日在台中舉辦「投資驅動力 財富新曙光」論壇，由兆豐銀行副總經理陳建中偕同專家學者為客戶提供投資及退休理財規劃建議。同時邀請理財專家盧燕俐和資深旅遊節目主持人李秀媛，分享在理財與旅遊方面的實務經驗，讓與會 250 位貴賓在午後時光，增長理財知識，更拓展旅遊視野。

兆豐銀行表示，身為全球經濟領頭羊的美國受到高利率環境的影響，經濟成長速度放慢，加上 11 月正逢美國總統大選，導致近期市場波動度大增，不過根據歷史數據顯示，總統任期的第四年是股市表現最強勁的年份之一，且選後 12 個月正報酬機率也相對高。

考慮到中長期 AI 人工智慧的發展趨勢明確，兆豐銀行相對看好美、日、台股後市表現；債市方面，市場普遍預期聯準會貨幣政策轉為寬鬆，通常能為債券價格帶來一波漲勢，故投資組合的核心建議聚焦在評等較高的投資等級債，搭配中長期前景佳的科技類股進行衛星布局。

本次論壇也特別邀請到不同領域的專家，帶來精采的分享。其中，理財專家盧燕俐針對退休理財、AI 浪潮及美國降息的影響等熱門市場議題，分享自身投資觀點，為現場貴賓帶來全新的投資視野，為因應高齡化社會來臨，兆豐銀行也提供免費的退休健診服務，透過專業的財務分析，協助客戶打造個人化退休理財規劃建議；旅遊達人李秀媛則分享她在馬丘比丘、納茲卡線等古蹟探訪，深入的的喀喀湖，與當地農婦互動的有趣經歷，讓現場貴賓彷彿跟著她一同感受南美洲的異國風情。
",2024-09-21 03:55:45,台股新聞,827
5721632,https://news.cnyes.com/news/id/5721632,雷虎無人機通訊救災應用創新 獲賴總統視察,雷虎無人機通訊救災應用創新 獲賴總統視察,"['雷虎', '無人機', '賴清德', '國安', '軍工']","為紀念國家防災日 25 周年，今年演練在嘉義故宮南院隆重舉行，總統賴清德赴現場視導救災演練工作，而雷虎 (8033-TW) 也進行第二代救災通訊無人機空中基地台系統的飛行展示，展示無人機技術在災害應對中的創新應用。

總統賴清德在嘉義縣長翁章梁陪同下，率領相關部會首長及各友邦防救災交流團隊親臨現場，視導救災演練工作，展現政府對災害應變的高度重視。

此次演練亮點包括雷虎攜手中華電信和嘉義縣消防局，進行第二代救災通訊無人機空中基地台系統的飛行展示，展示無人機技術在災害應對中的創新應用。

現場首先由雷虎的微型無人機進行災區搜索及偵查任務，隨後，T-235AH 無人直升機以多架次方式同步升空，執行災區通訊中繼的關鍵任務。

雷虎表示，這套第二代空中基地台系統將反無人機相位陣列雷達與中華電信的微型基地台核心網路技術相結合，透過群飛技術形成網狀網路 (MESH)，實現即時的災區通訊，提升救災效率。

雷虎近年來致力於打造台灣製造 (MIT) 無人機的民主供應鏈，以確保供應的自主性與高品質，並將在 10 月 23 日至 25 日的台北世貿南港展覽館台灣國際人工智慧暨物聯網展 (AIOT 展) 中，展出相關無人機通訊救災技術，爭取國內外通訊救災商機。
",2024-09-21 03:35:33,台股新聞,827
5721544,https://news.cnyes.com/news/id/5721544,國內進口鋼品待去化 中鴻10月內銷盤價每噸下跌1000-1200元,中鴻 (2014-TW) 開出最新盤價，10 月內銷熱軋每公噸調降 1200 元，冷軋及鍍鋅調降 1000 元，11 月外銷依產品及地區別調整，實際報價視當地市場行情而定。,"['中鴻', '鋼鐵', '盤價']","中鴻 (2014-TW) 開出最新盤價，10 月內銷熱軋每公噸調降 1200 元，冷軋及鍍鋅調降 1000 元，11 月外銷依產品及地區別調整，實際報價視當地市場行情而定。

中鴻說明，當前季節性因素逐步緩解，鋼材供需有望加速平衡；然考量國內進口鋼品仍待去化，為提升客戶接單競爭力並貼近市場行情，故本次盤價適度調降。

總體經濟方面，美國及歐元區通膨持續放緩，8 月份 CPI 皆降至 3 年低點，Fed 亦首度展開降息，預期年末仍有調整空間，有望支撐消費及投資需求。

且中國大陸官方亦擴大「兩新」政策支持力道，提振設備更新與消費品汰換需求，預計全球經濟可望溫和復甦。

鋼鐵供需方面，中國大陸國統局 8 月粗鋼日均產量 251.35 萬噸，續創年內新低且鋼材社會庫存加速下降，鋼廠擴大減產效果顯現。

此外，中國工信部發佈《關於暫停鋼鐵產能置換工作的通知》， 8 月 23 日起暫停新增鋼鐵產能，產業政策將面臨調整，預計隨著天氣好轉及下游施工增多，鋼市供需將加速平衡。
",2024-09-20 22:32:21,台股新聞,827
5721542,https://news.cnyes.com/news/id/5721542,外資買超269億元連2買 敲進新光金逾9萬張最多,外資買超 269 億元連二買 敲進新光金逾 9 萬張最多,"['三大法人', '外資', '投信', '新光金', '中信金', '台新金', '台積電', '面板雙虎', '友達', '群創']","台股今 (20) 日收漲 116 點，三大法人合計買超 269.79 億元，外資買超 237 億元，持續圍繞在新光金三角戀，大買新光金 9 萬多張，也買超中信金逾 4 萬張，但賣超台新金 5 萬多張；外資也大買面板雙虎、台積電等。

三大法人來看，外資今日買超 237.88 億元、連二買；投信買超 32.56 億元，則為連 25 買，連買金額來到近 1070 億元，自營商轉賣超 0.65 億元，三大法人合計買超 269.79 億元。不過，外資期貨淨空單增加 894 口，來到 3.19 萬口。

外資買超新光金 9.21 萬張、中信金 4.27 萬張，另有玉山金 1.41 萬張、國泰金 8326 張、富邦金 7928 張；電子股有面板雙虎群創 3.9 萬張、友達 9564 張，以及台積電 1.94 萬張、南亞科 1.02 萬張、華星光 8041 張。

傳產股方面，外資買超長榮航 1.66 萬張及亞泥 8495 張等較多；ETF 有元大台灣價值高息 (00940)1.27 萬張、復華台灣科技優息 (00929)1.2 萬張、復華富時不動產 7711 張、國泰 20 年美債 7629 張等。

外資賣超最多的是台新金 5.84 萬張、再來有興富發 1.3 萬張、南港及潤泰新各逾 6200 張、日月光投控 6167 張、建漢 5725 張、中租 - KY 5530 張、東台 5358 張、上曜及炎洲各近 5200 張。

外資賣超較多的 ETF 則有群益 ESG 投等債 20+ 3.45 萬張、群益台灣精選高息 (00919)1.47 萬張、中信優息投資級債 9851 張、元大台灣 50 反 1 7074 張、永豐 ESG 銀行債 15+ 5521 張等。
",2024-09-20 20:00:00,台股新聞,827
5721511,https://news.cnyes.com/news/id/5721511,兆豐金控獲天下「永續公民獎」、「人才永續獎」 入選大型金融業前10,兆豐金控 (2886-TW) 極推動淨零轉型，落實企業永續，2024 年再度入選天下雜誌「天下永續公民獎」及「天下人才永續獎」之「大型企業 - 金融業」組前 10 名，集團 ESG 業務推動成果備受肯定。,"['兆豐金', 'ESG', '天下人才永續獎', '天下永續公民獎']","兆豐金控 (2886-TW) 極推動淨零轉型，落實企業永續，2024 年再度入選天下雜誌「天下永續公民獎」及「天下人才永續獎」之「大型企業 - 金融業」組前 10 名，集團 ESG 業務推動成果備受肯定。兆豐金控自去 (2023) 年成立永續策略部，即透過永續發展委員會旗下 5 大工作小組推動集團 ESG 業務。

天下雜誌「天下永續公民獎」參考國際指標與評量方法，以 4 大構面「公司治理」、「企業承諾」、「社會參與」、「環境永續」衡量全臺企業及組織表現，今年「大型企業組」首度依服務業、製造業、金融業分別排行；另自 2023 年起延續「企業承諾」指標創建「天下人才永續獎」，評選最佳人才永續企業。兆豐金控從眾多企業脫穎而出，「天下永續公民獎」及「天下人才永續獎」皆入選「大型企業 - 金融業」組前 10 名。

兆豐金控董事長董瑞斌表示，兆豐金控自去 (2023) 年成立永續策略部，透過永續發展委員會旗下 5 大工作小組推動集團 ESG 業務。為響應國內外淨零轉型及生物多樣性等議題，集團減碳路徑業經「科學基礎減碳目標倡議」(SBTi) 審查通過，並於 2024 年訂定《兆豐金融集團煤炭及非傳統油氣業撤資管理要點》提出集團逐步撤資計畫，實現最晚於 2040 年全面退出煤炭及非傳統油氣業投融資目標。

此外，兆豐金控今年首度導入「自然相關財務揭露」(TNFD) 框架，針對自身營運據點及融資客戶進行自然相關敏感性分析，更匯集各子公司志工至全臺各地辦理環保活動，支持野生動物救傷、維護生物多樣性、環保教育推廣行動。

兆豐金控亦視員工為企業重要資產，響應天下雜誌「2024 TALENT, in Taiwan，台灣人才永續行動聯盟」以呼應全球「多元、平等及共容」(DEI) 精神，致力打造平等、多元與健康職場環境。

為激勵員工士氣，兆豐金控董事會於 2023 年通過集團調薪 4.5%，加薪幅度超越公務員加薪水準，集團版員工持股信託方案更新增受惠員工近 2,800 名；每年委聘專業心理諮商機構提供線上線下心理諮商服務保障同仁身心健康，並連續 4 年辦理員工敬業度調查以了解員工心聲，職安衛推動成果亦獲勞動部「健康勞動力永續領航企業」及國家職業安全衛生獎「勞動健康特別獎」肯定。

兆豐金控積極響應國內外永續倡議，除連續兩年蟬聯道瓊永續指數 (DJSI)「新興市場指數」及「世界指數」成分股、CDP 氣候變遷問卷 A - 領導等級外，2023 年獲金管會邀請加入「永續金融先行者聯盟」，並擔任「跨部門諮詢小組」召集人，協助推動金融業資金投入前瞻經濟活動產業，減碳承諾亦入選天下雜誌「溫控 1.5°C」成效卓越企業，並持續入選「臺灣高薪 100 指數」及「臺灣就業 99 指數」成分股。
",2024-09-20 19:23:06,台股新聞,827
5721509,https://news.cnyes.com/news/id/5721509,萬潤通過董事會決議 購置高雄楠梓土地,半導體設備業者萬潤 (6187-TW) 今 (20) 日公告，董事會重要決議通過擬購置高雄楠梓土地，以因應市場需求增加。,"['萬潤', '台積電', '高雄']","半導體設備業者萬潤 (6187-TW) 今 (20) 日公告，董事會重要決議通過擬購置高雄楠梓土地，以因應市場需求增加。

萬潤今年在 7 月時，才通過董事會決議授權董事長投標取得路科不動產，總交易總金額不超過新台幣 2.4 億元，主要為考量公司長期發展之業務需求並提升整體營運效率。

台積電 (2330-TW) 為滿足各家 AI 晶片大廠需求，自去年底開始全力擴充 CoWoS 產能，業界預計，今年底 CoWoS 產能約達 3.5 萬片至 4 萬片，擴產幅度超過倍增，明年底在南科廠加入後，更進一步上看 7 萬片，也讓 CoWoS 相關設備業者營運大爆發。

萬潤主要在台積電 CoWoS 製程中，提供點膠、散熱貼合和自動光學檢測 (AOI) 等機台設備，且隨著訂單外溢至日月光投控，萬潤也接獲數台散熱貼合機，可望在今年陸續貢獻營收。

萬潤 8 月營收達 6.78 億元，月增 16.39%，年增 497.69%，持續締造歷史新猷，累計前 8 月營收已達 32.55 億元，年增 352.7%，也寫同期高。
",2024-09-20 19:17:03,台股新聞,827
5721375,https://news.cnyes.com/news/id/5721375,台積電供應鏈妖股3+1，今日全面鎖漲停,無,"['大華國際投顧', '鄭瑞宗', '趨勢分析']","台灣 9 月央行進一步透過調升存準率與強化選擇性信用管制措施來達成降溫房市的目的。台灣房市資金有機會因為少了槓桿的操作策略，而轉移到股市。再加上新台幣因為聯準會啟動降息，使得美國與台灣的利差縮小，資金外流誘因就會因此降低，間接讓新台幣呈現升值走勢來壓抑通膨。 

台股連續三個交易日量能都突破 3000 億元，資金是實實在在的在回補台股庫存。然而這一波的主流怎麼看，其實台積電供應鏈依然完全不會錯。

大華國際投顧鄭瑞宗表示，前一波房價飆升，在「台積電效應」下的台灣地產市場，根據住商機構資料，台積電廠區周邊行政區的房價漲勢明顯，平均漲幅超過 70%，而從這一波鄭瑞宗帶會員買的台積電概念股早就已經超過 70% 甚至翻倍的大獲利了，像是 (3167-TW) 大量 COWOS 相關設備通過台積電認證，年底前營收會很強，從 78 元帶會員買進後，今天漲停板創掛牌歷史新高 116.5 元，漲幅接近 50%。

(4542-TW) 科嶠之前發行 CB 大部分由家登認購，家登產能不足，科嶠可望迎來代工訂單。科嶠今天漲停板創掛牌歷史新高 106 元，從當時技術面回測季線帶領達人家族從 76.5 元買進，也吃到了將近 40% 的漲幅。

(2070-TW) 精湛因為弘塑被台積電訂單追著跑，身為弘塑外包廠之一的精湛將同步受惠。從本波 84 元領先市場切入布局，一樣又帶會員朋友操作抱到漲停創歷史新高價的 114.5 元，獲利 36%。

鄭瑞宗指出，這個資金派對結束了嗎? 不，這其實只是剛開始。目前全球市場堅信經濟不會硬著陸，同時也在為不確定性做準備，也就是說面對美國總統大選以及聯準會政策的不確定性，投資人已經做好防禦姿態，行情崩跌的風險不大。追蹤 1970 年代以來的長期數據，總統大選後則容易大反彈。因此搭配過去的歷史經驗與本次的膠著選情，我們當然要提前在選前的震盪過程當中開始做中長期布局。

台積電供應鏈最近漲到了特用化學，像是 (1727-TW) 中華化，(1721-TW)三晃，今天帶會員朋友高檔賣出一半小妖股 (2070-TW) 精湛，先把資金放入口袋。接著新布局一檔台積電特化材料供應商 4XXX，股價低，本益比僅 11 倍，加上沾光台積電，股價連 2 漲停又是一檔全新妖股。

想知道 4XXX 更多細節，歡迎踴躍加入鄭老師 LINE 官方帳號，加入之後留言 CNYES，就可得到更多資訊喔。

採訪來源: 大華國際投顧 鄭瑞宗分析師

LINE 官方帳號 https://lin.ee/oiwWmOx
ID:@S168178

YT 頻道 www.youtube.com/@stockmaster168

台積電供應鏈四大妖股！大量、精湛、科嶠、4XXX！再一次全面亮燈漲停板



本公司所推薦分析之個別有價證券
無不當之財務利益關係 以往之績效不保證未來獲利
投資人應獨立判斷 審慎評估並自負投資風險
",2024-09-20 19:00:03,專家觀點,899
