股票代碼,公司簡稱,償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元)
6523,達爾膚,562.42,491.39,"1,919.85",8.65,42.19,1.99,183.41,200.20,0.64,23.94,28.28,116.71,37.35,9.43
6527,明達醫,345.56,199.36,147.38,5.78,63.14,2.05,178.04,2.34,0.79,9.95,12.67,47.03,12.55,4.13
6530,創威,867.63,794.23,545.05,4.44,82.20,2.53,144.26,17.10,0.48,8.02,9.14,15.64,16.76,1.25
6532,瑞耘,241.36,153.58,538.72,6.04,60.43,2.35,155.31,0.91,0.56,10.89,13.55,43.47,19.29,3.59
6535,順藥,475.48,404.81,無,4.38,83.33,0.08,"4,562.50",6.33,0.03,-14.14,-15.71,-15.16,-439.83,-1.47
6538,倉和,284.00,251.00,113.52,2.43,150.20,5.62,64.94,2.70,0.79,12.62,18.3,121.11,15.77,9.11
6542,隆中,623.14,613.62,"34,631.94",7.81,46.73,85.23,4.28,804.20,0.77,10.56,12.71,31.41,13.18,2.43
6546,正基,291.97,142.92,36.11,6.02,60.63,1.62,225.30,3.44,0.67,8.72,13.68,47.98,12.70,4.19
6547,高端疫苗,220.98,198.63,-29.87,2.27,160.79,0.34,"1,073.52",0.33,0.06,-16.81,-26.14,-35.30,-297.68,-3.53
6548,長科*,198.02,133.66,22.13,4.77,76.51,4.09,89.24,3.11,0.60,8.62,15.9,518.18,13.79,1.67
6556,勝品,210.03,150.74,39.22,3.86,94.55,2.95,123.72,2.49,0.84,8.36,13.64,81.45,9.67,6.17
6560,欣普羅,820.23,675.69,-596.59,3.15,115.87,1.24,294.35,240.40,0.22,-3.63,-4.16,-9.47,-16.86,-0.76
6561,是方,213.34,202.97,30.87,13.93,26.20,1.30,280.76,1.96,0.50,14.79,26.54,147.81,28.42,11.84
6568,宏觀,690.20,473.06,190.20,9.83,37.13,1.37,266.42,4.59,0.57,2.42,2.89,12.56,4.19,1.38
6569,醫揚,285.42,198.91,83.79,6.12,59.64,2.89,126.29,4.63,0.74,12.86,17.47,91.00,17.09,7.65
6570,維田,367.26,258.10,26.10,9.59,38.06,2.27,160.79,1.72,0.72,8.55,12.49,32.77,11.42,2.92
6574,霈方,491.90,454.82,36.00,15.37,23.74,1.93,189.11,13.35,0.70,5.58,7.3,26.83,7.74,2.12
6576,逸達,337.83,303.12,無,4.75,76.84,0.53,688.67,1.87,0.12,-65.33,-96.17,-72.79,-531.33,-8.14
6577,勁豐,211.13,140.60,220.97,6.18,59.06,4.01,91.02,56.09,1.34,14.44,23.68,88.44,10.75,7.11
6578,達邦蛋白,218.30,212.63,-5.80,8.71,41.90,9.26,39.41,0.68,0.27,-4.34,-5.95,-8.91,-14.83,-1.07
6584,南俊國際,117.25,85.32,1.19,4.55,無,3.86,94.55,0.55,0.38,0.79,0.48,1.27,0.63,0.13
6588,東典,323.97,230.87,-27.14,5.89,61.96,1.83,199.45,0.17,0.11,-8.52,-11.03,-30.66,-75.62,-3.07
6589,台康生技,977.91,868.40,無,7.06,51.69,1.05,347.61,0.34,0.09,-7.88,-8.84,-29.85,-89.49,-3.0
6590,普鴻,284.57,268.30,50.62,2.67,136.70,0.56,651.78,2.31,0.64,14.18,20.59,82.25,21.87,6.08
6593,台灣銘板,375.72,198.74,9.28,10.82,33.73,2.57,142.02,1.32,0.69,5.23,7.36,23.24,6.75,2.08
6596,寬宏藝術,161.68,129.21,374.87,35.19,10.37,1.84,198.36,4.30,1.13,15.20,26.16,66.84,13.36,5.94
6603,富強鑫,200.54,117.27,1.60,2.32,157.32,1.89,193.12,1.95,0.54,0.65,0.97,3.68,0.60,0.13
6609,瀧澤科,201.98,137.06,6.91,2.43,150.20,1.93,189.11,2.76,0.59,3.40,5.36,23.42,4.90,1.8
6612,奈米醫材,"1,044.99",926.11,16.79,4.32,84.49,1.15,317.39,5.62,0.41,4.64,4.94,28.92,10.64,2.81
6613,朋億*,187.35,98.31,"6,116.66",4.58,79.69,1.93,189.11,24.11,0.94,10.89,25.33,39.91,12.62,14.95
6615,慧智,288.30,233.87,7.91,6.80,53.67,6.32,57.75,8.23,0.59,1.64,1.91,4.16,2.55,0.54
6616,特昇-KY,257.84,157.04,-2.23,10.29,35.47,3.65,100.00,4.95,1.28,-2.30,-6.12,-9.71,-2.59,-0.78
6624,萬年清,154.71,149.77,5.42,5.55,65.76,0.42,869.04,1.95,0.56,2.88,6.46,15.31,4.16,1.2
6629,泰金-KY,244.60,159.36,36.08,4.93,74.03,2.85,128.07,2.46,0.79,11.45,16.2,55.78,14.08,4.66
6640,均華,133.67,88.62,8.84,1.51,241.72,1.14,320.17,375.84,0.40,3.84,8.06,41.85,8.49,3.57
6642,富致,500.84,463.98,83.90,3.26,111.96,3.51,103.98,1.00,0.31,4.84,6.56,21.51,16.09,1.81
6643,M31,507.33,493.79,"1,510.75",4.50,81.11,無,無,2.85,0.68,18.28,22.2,147.30,26.99,12.6
6649,台生材,"1,130.43",970.78,-10.62,8.51,42.89,0.78,467.94,0.26,0.10,-1.30,-1.59,-2.41,-13.91,-0.24
6651,全宇昕,191.95,143.68,28.25,2.96,123.31,1.93,189.11,41.96,0.69,10.40,16.35,68.53,14.01,5.48
6654,天正國際,156.58,119.30,-5.77,0.81,450.61,1.28,285.15,0.68,0.18,-2.19,-6.01,-17.85,-14.35,-1.77
6661,威健生技,239.39,193.89,-0.16,5.93,61.55,3.67,99.45,2.66,0.57,-0.21,-1.04,-1.30,-1.12,-0.11
6662,樂斯科,482.54,418.00,48.83,6.59,55.38,5.76,63.36,1.39,0.46,8.89,10.86,24.20,18.79,1.94
6664,群翊,160.13,110.75,136.99,4.38,83.33,0.69,528.98,3.95,0.37,10.83,26.5,153.57,29.33,12.65
6667,信紘科,193.13,96.73,27.02,6.37,57.29,0.47,776.59,3.54,0.75,10.35,22.1,89.49,13.30,7.17
6679,鈺太,"1,614.01","1,203.73",780.13,2.74,133.21,1.07,341.12,41.83,0.35,7.15,7.52,79.27,20.26,6.95
6680,鑫創電子,281.86,219.05,"4,427.62",23.13,15.78,2.90,125.86,6.83,0.92,10.31,15.38,40.33,10.92,3.29
6683,雍智科技,595.51,485.36,969.73,5.58,65.41,1.30,280.76,3.14,0.56,14.08,16.54,162.66,25.12,13.07
6684,安格,793.81,661.98,-137.92,9.62,37.94,1.69,215.97,6.89,0.26,-18.25,-20.62,-60.63,-68.97,-6.38
6690,安碁資訊,111.70,108.73,57.39,6.53,55.89,無,無,4.70,0.79,8.33,15.23,104.57,10.33,8.66
6692,進能服,150.23,121.96,9.30,6.75,54.07,無,無,37.43,0.75,0.68,1.27,4.38,0.65,0.23
6693,廣閎科,523.14,392.53,6.94,6.62,55.13,1.87,195.18,2.98,0.57,1.17,1.43,5.25,1.70,0.36
6697,東捷資訊,186.27,181.33,374.87,2.74,133.21,218.40,1.67,41.22,1.42,7.84,13.05,32.70,5.52,2.71
6703,軒郁,270.26,209.41,91.84,14.04,25.99,4.59,79.52,14.36,1.68,22.83,34.15,180.85,13.46,14.66
6708,天擎,"1,353.94","1,211.58",-68.63,3.59,101.67,1.34,272.38,135.24,0.38,-5.77,-6.73,-10.20,-15.31,-1.03
6712,長聖,656.56,623.32,"3,100.57",8.17,44.67,3.10,117.74,11.52,0.37,26.65,29.68,84.95,71.12,7.24
6716,應廣,234.79,173.99,13.20,5.04,72.42,2.74,133.21,46.30,0.91,5.54,7.85,23.97,5.61,2.0
6721,信實,191.14,189.34,47.88,6.38,57.21,無,無,23.31,2.76,7.09,13.12,41.91,2.51,3.33
6727,亞泰金屬,134.35,49.19,"2,775.82",5.13,71.15,0.69,528.98,2.35,0.39,3.40,10.59,56.90,8.42,4.6
6728,上洋,196.92,69.22,30.14,11.05,33.03,2.00,182.50,5.18,1.49,13.38,23.37,128.51,8.64,10.28
6732,昇佳電子,315.13,255.89,"4,880.29",8.15,44.78,3.51,103.98,8.24,0.77,11.50,15.08,159.60,14.86,13.81
6733,博晟生醫,"1,732.24","1,624.58",-644.89,5.79,63.03,1.89,193.12,2.54,0.12,-18.05,-20.05,-13.75,-153.97,-1.3
6735,美達科技,605.80,367.92,86.32,1.72,212.20,986.49,0.36,0.58,0.21,1.27,1.42,5.30,5.86,0.33
6741,91APP*-KY,256.48,255.38,"1,188.63",17.66,20.66,無,無,52.92,0.34,9.75,14.98,85.89,28.69,3.37
6747,亨泰光,465.79,400.41,303.43,7.51,48.60,2.53,144.26,2.31,0.51,13.55,15.64,98.90,26.37,8.24
6751,智聯服務,225.62,219.86,163.90,3.92,93.11,41.88,8.71,9.78,1.18,7.42,11.16,62.74,6.24,3.07
6752,叡揚,124.17,101.89,37.39,6.17,59.15,37.77,9.66,1.66,0.68,8.75,19.66,73.04,12.60,6.14
6761,穩得,165.45,127.33,13.19,3.00,121.66,2.61,139.84,5.24,0.90,5.95,10.09,52.42,5.81,4.04
6762,達亞,97.35,67.99,913.17,5.71,63.92,2.79,130.82,0.47,0.21,3.97,7.1,41.11,16.89,3.31
6763,綠界科技,131.94,131.53,860.24,185.31,1.96,無,無,95.83,0.24,6.18,14.91,266.59,25.62,21.66
6767,台微醫,496.17,398.23,2.04,5.14,71.01,0.92,396.73,2.31,0.56,0.54,0.4,0.55,0.52,0.05
6785,昱展新藥,"1,207.68","1,202.92","6,209.03",無,無,無,無,51.08,62.74,51.16,54.21,68.62,81.53,6.71
6788,華景電,308.82,212.62,75.81,6.39,57.12,1.15,317.39,2.21,0.57,11.30,16.76,104.62,19.56,7.82
6791,虎門科技,219.30,205.00,181.07,3.72,98.11,17.05,21.40,6.85,0.82,11.05,17.81,46.99,13.38,3.87
6803,崑鼎,207.38,199.48,"5,481.61",4.63,78.83,無,無,1.74,0.58,9.01,19.01,226.64,15.26,16.36
6804,明係,250.69,177.18,14.15,8.60,42.44,5.46,66.84,3.93,1.43,5.25,9.39,42.48,3.41,3.62
6811,宏碁資訊,152.24,143.72,"8,901.14",3.61,101.10,17.76,20.55,"2,551.79",1.37,9.10,26.79,150.31,6.64,12.1
6821,聯寶,362.26,336.72,37.26,3.24,112.65,7.62,47.90,3.63,0.61,5.64,8.44,19.61,9.04,1.69
6823,濾能,293.99,219.30,-4.69,3.93,92.87,1.97,185.27,1.16,0.39,-1.71,-3.72,11.89,-5.13,-1.09
6829,千附精密,377.73,276.13,113.24,5.44,67.09,2.84,128.52,1.42,0.56,8.66,10.93,42.70,15.38,3.51
6840,東研信超,148.16,145.56,-7.02,3.63,100.55,無,無,0.99,0.49,-3.19,-6.84,-29.13,-7.61,-2.16
6841,長佳智能,"1,909.81","1,887.31",-67.50,3.80,96.05,4.76,76.68,3.63,0.05,-0.03,-0.03,-4.58,-46.64,-0.44
6843,進典,369.41,259.54,44.36,2.88,126.73,1.66,219.87,4.20,0.78,11.30,16.85,56.26,14.20,4.06
6844,諾貝兒,355.75,249.55,"1,670.22",131.01,2.78,2.81,129.89,3.82,0.84,5.17,7.83,74.25,5.78,6.21
6846,綠茵,274.79,220.29,101.32,6.57,55.55,2.50,146.00,10.78,0.80,13.22,19.23,61.80,16.32,5.04
6855,數泓科,301.06,246.59,43.80,5.67,64.37,1.37,266.42,5.78,0.46,13.38,18.71,79.18,27.71,6.29
6856,鑫傳,795.95,791.33,639.64,12.18,29.96,0.00,無,5.81,0.53,12.95,15.07,44.39,24.53,4.09
6859,伯特光,444.06,422.90,29.96,4.88,74.79,7.40,49.32,1.10,0.37,4.77,5.67,30.23,12.63,2.57
6865,偉康科技,276.80,275.56,27.78,6.33,57.66,無,無,52.91,0.92,5.15,8.54,18.70,5.45,1.96
6870,騰雲,335.66,331.41,23.01,1.42,257.04,22.26,16.39,10.71,0.46,6.33,8.66,41.55,12.86,4.0
6874,倍力,149.28,101.49,17.09,2.66,137.21,3.92,93.11,944.90,1.30,7.70,18.5,50.92,5.59,4.07
6875,國邑*,"1,302.10","1,257.53",3.95,無,無,無,無,10.27,0.29,1.00,0.89,1.44,2.68,0.07
6877,鏵友益,308.26,239.24,-2.80,3.60,101.38,1.85,197.29,1.33,0.35,-1.31,-3.23,-5.83,-4.98,-0.52
6881,潤德,146.95,146.20,796.69,5.10,71.56,3.21,113.70,334.46,1.32,12.94,31.18,136.15,9.73,10.97
6894,衛司特,545.39,486.72,"495,244.00",3.20,114.06,4.88,74.79,2.86,0.50,10.89,13.5,93.61,21.37,7.86
6895,宏碩系統,975.15,789.19,258.87,4.20,86.90,1.43,255.24,2.32,0.45,9.44,10.58,30.85,21.09,2.7
6899,創為精密,467.50,398.86,49.86,6.45,56.58,4.29,85.08,1.51,0.50,8.48,10.91,56.37,16.67,4.53
6904,伯鑫,270.98,190.39,33.47,8.91,40.96,2.52,144.84,1.16,0.61,11.74,20.77,117.28,18.59,10.21
6922,宸曜,466.17,359.47,"12,597.41",13.77,26.50,1.78,205.05,21.78,1.04,10.43,14.08,53.00,9.94,4.51
6929,佑全,123.58,47.68,1.92,16.99,21.48,2.86,127.62,6.14,1.15,1.24,1.84,5.40,0.47,0.37
6953,家碩,153.56,102.36,379.33,5.62,64.94,1.04,350.96,26.28,0.68,12.94,35.56,101.59,18.91,8.36
7402,邑錡,766.25,562.76,13.77,6.00,60.83,2.28,160.08,80.93,0.69,6.04,8.18,14.95,8.16,1.38
7556,意德士科技,471.24,415.26,890.69,6.13,59.54,5.32,68.60,2.36,0.51,11.08,13.16,56.96,21.92,4.71
8024,佑華,"1,301.41","1,149.67",0.00,7.65,47.71,3.61,101.10,1.89,0.37,-5.33,-5.97,-8.30,-16.25,-0.86
8027,鈦昇,564.41,362.92,2.78,2.55,143.13,0.84,434.52,2.33,0.35,0.83,0.95,3.89,1.52,0.32
8032,光菱,210.34,148.62,364.36,2.83,128.97,2.46,148.37,32.70,0.85,2.45,3.34,10.33,2.26,1.18
8034,榮群,505.57,396.63,130.78,4.43,82.39,2.11,172.98,214.75,0.74,10.45,13.0,18.54,13.93,1.51
8038,長園科,142.32,106.02,114.22,3.07,118.89,1.52,240.13,0.85,0.30,1.12,0.37,0.30,0.56,0.0
8040,九暘,321.89,232.42,無,12.47,29.27,2.42,150.82,2.44,0.70,-11.65,-15.42,-9.81,-16.78,-1.77
8042,金山電,167.61,128.49,357.70,2.56,142.57,2.35,155.31,1.58,0.41,1.71,2.29,10.23,2.86,0.72
8043,蜜望實,287.11,229.49,-18.31,2.51,145.41,4.79,76.20,42.19,1.17,-0.44,-0.74,-2.12,-0.39,-0.24
8044,網家,111.08,92.27,-2.06,13.98,26.10,19.27,18.94,25.80,1.50,-1.50,-6.21,-50.57,-1.29,-5.01
8047,星雲,421.47,298.99,"-69,078.00",11.77,31.01,2.12,172.16,6.26,0.96,-10.29,-12.75,-13.45,-11.61,-1.39
8048,德勝,309.82,232.21,"6,651.83",5.85,62.39,3.99,91.47,6.99,1.17,16.00,21.55,54.53,13.69,4.38
8049,晶采,452.54,341.45,"40,541.59",8.17,44.67,3.22,113.35,6.57,0.81,15.67,18.71,42.09,19.21,3.39
8050,廣積,237.75,169.55,12.26,5.18,70.46,2.20,165.90,1.59,0.46,5.54,8.26,38.60,11.05,5.22
8054,安國,388.96,325.38,"-3,501.23",6.48,56.32,1.73,210.98,20.12,0.35,-4.31,-5.35,-28.53,-12.60,-1.21
8059,凱碩,310.75,224.10,1.73,3.01,121.26,0.68,536.76,27.85,0.20,0.50,0.36,0.35,1.21,0.04
8064,東捷,205.11,128.62,14.43,2.86,127.62,1.10,331.81,4.66,0.46,3.05,5.75,14.22,6.21,0.96
8066,來思達,182.95,181.11,3.86,6.57,55.55,138.25,2.64,60.59,3.14,4.09,3.91,22.66,0.91,0.74
8067,志旭,195.94,112.23,-2.78,4.46,81.83,0.54,675.92,1.12,0.28,-3.41,-9.12,-7.37,-15.09,-0.77
8068,全達,146.06,120.08,-2.66,2.85,128.07,7.29,50.06,7.34,0.51,-2.67,-5.02,-4.46,-6.47,-0.57
8069,元太,155.66,136.95,35.33,7.31,49.93,3.49,104.58,3.16,0.39,11.52,16.88,85.64,28.81,6.85
8071,能率網通,139.64,110.01,1.20,5.85,62.39,6.28,58.12,4.81,0.88,-0.23,-2.54,1.02,-1.25,-0.82
8074,鉅橡,211.77,157.00,677.30,3.40,107.35,2.32,157.32,1.24,0.42,2.82,3.69,10.54,5.72,0.7
8076,伍豐,147.70,110.40,3.60,3.19,114.42,1.90,192.10,8.50,0.38,1.21,1.31,2.88,2.11,0.15
8077,洛碁,47.15,45.83,202.30,25.97,14.05,無,無,1.46,0.31,3.10,17.13,28.27,5.07,2.26
8080,印鉐,146.71,124.62,316.92,0.57,640.35,6.20,58.87,3.66,0.57,2.74,3.42,3.25,3.34,0.27
8083,瑞穎,165.06,72.64,"4,285.00",3.84,95.05,1.31,278.62,1.34,0.59,13.11,20.19,84.60,21.68,6.79
8084,巨虹,212.11,184.88,923.27,2.51,145.41,3.19,114.42,5.16,0.78,10.88,23.59,16.38,12.79,1.58
8085,福華,583.73,545.36,-7.87,3.00,121.66,6.03,60.53,1.25,0.24,-4.20,-8.34,-10.05,-19.41,-1.0
8086,宏捷科,431.50,303.81,76.00,7.76,47.03,3.29,110.94,0.55,0.33,1.00,1.11,4.78,3.04,0.42
8087,華鎂鑫,101.85,60.22,"1,856.00",11.52,31.68,1.77,206.21,1.03,0.21,13.14,32.86,40.50,58.56,4.1
8088,品安,457.76,375.31,"83,426.73",7.23,50.48,9.39,38.87,3.81,1.09,11.45,13.74,32.73,10.46,2.61
8089,康全電訊,219.40,125.67,-77.52,3.02,120.86,1.49,244.96,2.82,0.51,-19.52,-32.26,-60.20,-38.91,-5.9
8091,翔名,335.98,245.81,"2,674.98",5.13,71.15,2.22,164.41,0.98,0.42,6.98,9.42,76.04,15.78,5.98
8092,建暐,185.00,83.00,132.00,4.03,90.57,1.20,304.16,1.30,0.55,0.84,0.32,0.42,0.27,0.03
8093,保銳,104.71,19.51,-15.08,7.71,47.34,1.26,289.68,1.91,0.54,-12.11,-23.81,-16.73,-23.40,-1.67
8096,擎亞,129.96,86.10,-1.26,6.90,52.89,9.73,37.51,116.61,3.10,-3.54,-19.68,-30.27,-2.05,-3.08
8097,常珵,"2,775.74","2,724.60",-67.45,0.94,388.29,30.93,11.80,2.86,0.14,-2.73,-3.23,-6.57,-19.76,-0.69
8099,大世科,165.55,117.01,40.16,4.95,73.73,4.25,85.88,48.29,1.27,5.86,12.98,26.18,4.50,2.12
8107,大億金茂,164.28,138.57,-1.11,3.90,93.58,4.15,87.95,0.98,0.22,-1.27,-4.32,-8.42,-9.49,-0.84
8109,博大,580.49,503.61,57.67,10.30,35.43,2.32,157.32,2.08,0.43,14.60,23.01,98.50,33.14,8.03
8111,立碁,215.04,193.23,9.06,2.55,143.13,3.33,109.60,1.73,0.37,3.23,4.36,6.81,7.86,0.58
8121,越峰,270.87,171.30,444.93,3.28,111.28,2.50,146.00,1.32,0.54,-3.84,-9.82,-11.71,-8.30,-0.81
8147,正淩,165.50,142.21,23.18,3.47,105.18,5.17,70.59,2.35,0.67,5.53,9.22,26.88,8.00,2.55
8155,博智,181.35,147.12,21.95,2.66,137.21,4.60,79.34,2.68,0.84,6.15,9.29,45.60,7.06,4.08
8171,天宇,232.41,143.05,-315.43,2.54,143.70,1.70,214.70,6.34,0.38,-1.21,-2.53,-5.08,-3.97,-0.5
8176,智捷,268.03,159.45,359.01,4.57,79.86,1.12,325.89,3.38,0.58,0.92,0.91,1.00,1.09,0.08
8182,加高,205.23,173.06,581.61,3.75,97.33,3.22,113.35,1.08,0.45,2.56,3.56,16.87,4.60,1.16
8183,精星,171.27,138.16,16.40,1.91,191.09,6.92,52.74,6.18,1.04,9.01,17.27,58.05,8.13,4.5
8227,巨有科技,349.13,304.05,"4,647.53",10.11,36.10,5.82,62.71,9.19,1.07,15.55,21.44,53.50,14.49,4.29
8234,新漢,147.88,91.52,6.29,4.02,90.79,2.03,179.80,4.07,0.83,2.73,5.38,17.34,3.10,1.27
8240,華宏,188.86,163.24,522.00,2.69,135.68,7.65,47.71,5.02,0.91,3.36,5.18,29.10,2.95,2.05
8255,朋程,158.91,120.46,8.64,6.14,59.44,4.23,86.28,1.50,0.45,6.31,9.14,70.41,12.80,7.68
8277,商丞,484.88,342.27,"-4,111.02",6.38,57.21,2.35,155.31,0.96,0.38,-12.83,-15.89,-10.13,-34.78,-0.74
8279,生展,193.72,129.10,38.75,4.13,88.37,3.01,121.26,1.36,0.59,9.13,13.33,123.17,14.96,10.14
8284,三竹,222.64,220.41,991.83,9.27,39.37,13.24,27.56,11.20,1.38,10.20,15.81,51.95,7.37,4.21
8289,泰藝,412.56,293.68,"3,340.61",3.62,100.82,1.77,206.21,3.63,0.67,0.72,5.31,11.90,5.58,1.29
8291,尚茂,40.43,33.14,"-1,307.90",3.89,93.83,1.59,229.55,0.18,0.11,-19.29,-97.53,-14.99,-191.56,-1.5
8299,群聯,228.52,116.02,76.98,5.72,63.81,1.43,255.24,6.41,0.77,5.87,9.01,200.20,7.52,18.48
8342,益張,155.83,122.78,25.95,7.13,51.19,5.40,67.59,2.34,0.88,10.12,17.19,58.14,11.07,4.71
8349,恒耀國際,121.62,64.28,4.03,4.46,81.83,2.26,161.50,2.34,0.70,3.64,7.7,42.12,3.77,3.03
8354,冠好,112.51,50.17,3.02,3.26,111.96,2.80,130.35,0.30,0.14,2.13,3.11,10.02,10.05,0.79
8358,金居,207.75,167.95,53.92,3.79,96.30,7.69,47.46,1.78,0.79,6.99,8.83,26.37,8.63,2.11
8383,千附,368.91,208.24,88.88,5.94,61.44,無,無,1.76,0.49,3.21,4.84,26.61,6.38,1.49
8390,金益鼎,791.56,545.51,403.07,17.09,21.35,3.89,93.83,7.36,1.11,15.99,18.9,68.35,14.40,5.57
8401,白紗科,241.64,224.79,45.07,4.23,86.28,18.51,19.71,2.64,1.03,7.73,10.8,22.45,7.33,1.81
8403,盛弘,164.87,147.48,3.03,2.95,123.72,9.28,39.33,2.30,0.52,1.11,1.37,9.45,1.43,0.99
8409,商之器,138.32,136.32,-5.68,3.63,100.55,48.62,7.50,1.13,0.43,-2.62,-4.47,-3.80,-6.79,-0.44
8410,森田,356.84,321.30,65.21,2.88,126.73,5.49,66.48,1.47,0.54,9.21,12.32,66.48,16.54,5.33
8415,大國鋼,211.24,61.87,11.33,9.72,37.55,1.01,361.38,3.37,0.51,7.28,11.65,40.11,12.89,3.04
8416,實威,430.30,380.25,"4,928.12",3.23,113.00,5.25,69.52,6.63,0.82,16.35,20.7,129.24,19.94,10.23
8420,明揚,107.98,76.94,-66.47,10.63,34.33,4.52,80.75,3.12,1.07,-35.19,-80.86,-165.97,-33.08,-17.4
8421,旭源,97.09,63.14,1.54,3.78,96.56,3.04,120.06,1.35,0.60,0.47,-1.3,-1.08,-1.04,-0.45
8423,保綠-KY,193.21,160.13,9.12,7.68,47.52,10.37,35.19,0.87,0.53,4.51,6.67,11.18,7.65,0.95
8424,惠普,375.06,268.93,"4,074.78",3.68,99.18,4.61,79.17,1.55,0.74,11.90,13.87,53.10,16.08,4.24
8426,紅木-KY,170.58,146.59,21.85,7.85,46.49,17.44,20.92,3.09,1.24,15.26,35.47,81.83,11.50,6.55
8431,匯鑽科,178.68,158.67,4.38,3.22,113.35,12.80,28.51,1.70,0.59,1.68,1.72,8.33,1.97,0.59
8432,東生華,833.49,736.70,111.60,3.88,94.07,3.64,100.27,30.97,0.57,4.62,5.24,19.82,8.01,1.61
8433,弘帆,158.24,151.91,22.41,5.34,68.35,142.96,2.55,10.11,0.82,12.10,23.67,118.68,14.14,9.35
8435,鉅邁,485.78,440.26,206.76,4.78,76.35,4.52,80.75,4.25,0.70,13.86,17.83,57.05,19.61,4.37
8436,大江,240.41,207.20,26.34,8.07,45.22,4.55,80.21,1.63,0.55,7.05,9.94,99.33,12.38,7.73
8437,大地-KY,201.23,179.25,337.00,2.11,172.98,0.77,474.02,3.15,0.11,1.06,0.97,14.80,6.25,0.52
8440,綠電,484.53,361.76,57.05,12.67,28.80,10.87,33.57,2.93,1.17,6.94,8.34,15.63,5.50,1.32
8444,綠河-KY,63.14,39.07,-43.65,19.94,18.30,7.27,50.20,0.69,0.55,-3.17,-39.88,-63.49,-13.42,-6.98
8446,華研,138.36,137.14,34.50,33.84,10.78,0.95,384.21,242.03,0.38,14.05,25.08,99.13,36.30,8.23
8450,霹靂,206.17,177.59,-15.72,6.62,55.13,1.49,244.96,0.47,0.19,-10.92,-21.11,-37.39,-60.03,-3.71
8455,大拓-KY,122.44,105.18,-1.51,2.96,123.31,10.20,35.78,2.98,0.95,-1.40,-4.29,-8.43,-1.87,-0.06
8472,夠麻吉,58.80,40.39,-12.73,22.48,16.23,61.82,5.90,6.65,1.38,-4.00,-13.31,-38.59,-13.34,-2.92
8477,創業家,156.50,134.46,-251.82,38.77,9.41,89.46,4.08,265.72,2.23,-19.82,-43.28,-34.01,-8.92,-3.53
8489,三貝德,111.06,106.10,5.57,16.49,22.13,1.36,268.38,8.65,0.71,0.50,0.74,9.20,0.25,-0.98
8905,裕國,438.64,217.27,"3,468.19",9.77,37.35,1.94,188.14,2.44,0.79,8.30,10.58,27.45,10.24,2.5
8906,花王,151.86,134.34,-225.48,3.62,100.82,9.38,38.91,0.19,0.14,-1.40,-7.13,-7.04,-13.62,-0.89
8908,欣雄,100.91,46.99,31.58,11.90,30.67,4.41,82.76,1.55,0.83,6.37,13.84,23.03,7.47,1.83
8916,光隆,233.13,132.72,30.46,9.99,36.53,3.42,106.72,4.45,0.93,7.21,10.35,49.49,7.49,3.93
8917,欣泰,205.04,199.58,"1,684.00",9.75,37.43,30.36,12.02,0.91,0.46,6.95,14.48,29.50,15.00,2.38
8921,沈氏,231.07,193.42,-1.56,4.62,79.00,7.33,49.79,1.72,53.55,-0.41,-0.73,-1.33,-1.06,-0.1
8923,時報,157.07,115.75,35.91,2.89,126.29,1.62,225.30,678.29,0.49,3.18,5.96,10.57,6.30,0.88
8924,大田,348.15,288.74,49.50,4.19,87.11,4.74,77.00,5.79,0.76,7.20,9.74,64.75,9.31,4.85
8927,北基,58.52,24.12,1.96,105.03,3.47,2.45,148.97,0.76,0.34,1.13,2.45,5.36,1.46,0.35
8928,鉅明,91.95,60.61,-0.53,2.36,154.66,3.56,102.52,1.80,0.80,-0.48,-3.4,-7.32,-1.40,-0.71
8929,富堡,278.53,250.33,無,6.41,56.94,5.47,66.72,3.78,0.56,-2.17,-3.64,-7.58,-4.39,-0.46
8930,青鋼,437.28,350.01,39.50,4.53,80.57,4.27,85.48,1.52,0.65,11.16,18.09,36.72,16.72,3.12
8931,大汽電,84.09,57.40,12.23,8.90,41.01,8.68,42.05,0.92,0.60,6.84,13.03,28.85,10.43,2.32
8932,智通,142.89,123.63,"1,375.53",4.27,85.48,5.42,67.34,1.79,0.59,6.37,10.69,23.10,9.67,1.33
8933,愛地雅,138.48,44.74,-205.89,3.87,94.31,1.26,289.68,5.93,0.68,-3.69,-12.81,-10.03,-7.96,-0.97
8935,邦泰,134.52,67.30,-2.45,3.11,117.36,1.70,214.70,0.84,0.36,-3.28,-8.21,-7.17,-11.76,-0.75
8936,國統,282.65,144.55,65.71,8.25,44.24,1.11,328.82,10.45,0.36,7.17,11.32,44.50,19.69,2.88
8937,合騏,199.58,164.40,6.66,65.68,5.55,1.26,289.68,0.61,0.11,3.95,6.39,7.42,29.85,0.71
8938,明安,166.91,117.83,-0.68,3.53,103.39,3.61,101.10,4.02,0.95,-1.88,-5.13,-12.34,-2.56,0.5
